percent,450nm,475nm,515nm,550nm,555nm,600nm,640nm,690nm,group,species
40,0.0276570003479719,0.0267869997769594,0.0235200002789497,0.0207529999315738,0.0207020007073879,0.0216109994798898,0.0223919991403818,0.0229989998042583,0,SP012-ORA2
40,0.0276570003479719,0.0267869997769594,0.0235200002789497,0.0207529999315738,0.0207020007073879,0.0216109994798898,0.0223919991403818,0.0229989998042583,0,SP012-ORA2
40,0.0276570003479719,0.0267869997769594,0.0235200002789497,0.0207529999315738,0.0207020007073879,0.0216109994798898,0.0223919991403818,0.0229989998042583,0,SP012-ORA2
40,0.0276570003479719,0.0267869997769594,0.0235200002789497,0.0207529999315738,0.0207020007073879,0.0216109994798898,0.0223919991403818,0.0229989998042583,0,SP012-ORA2
40,0.0276570003479719,0.0267869997769594,0.0235200002789497,0.0207529999315738,0.0207020007073879,0.0216109994798898,0.0223919991403818,0.0229989998042583,0,SP012-ORA2
40,0.0276570003479719,0.0267869997769594,0.0235200002789497,0.0207529999315738,0.0207020007073879,0.0216109994798898,0.0223919991403818,0.0229989998042583,0,SP012-ORA2
40,0.0276570003479719,0.0267869997769594,0.0235200002789497,0.0207529999315738,0.0207020007073879,0.0216109994798898,0.0223919991403818,0.0229989998042583,0,SP012-ORA2
40,0.0276570003479719,0.0267869997769594,0.0235200002789497,0.0207529999315738,0.0207020007073879,0.0216109994798898,0.0223919991403818,0.0229989998042583,0,SP012-ORA2
40,0.0276570003479719,0.0267869997769594,0.0235200002789497,0.0207529999315738,0.0207020007073879,0.0216109994798898,0.0223919991403818,0.0229989998042583,0,SP012-ORA2
40,0.0276570003479719,0.0267869997769594,0.0235200002789497,0.0207529999315738,0.0207020007073879,0.0216109994798898,0.0223919991403818,0.0229989998042583,0,SP012-ORA2
